"E","Ssqrd","Sz","mx","my"
-5.106051644473964,6,-2.0,3,2
-5.649102985339758,6,-2.0,3,3
-5.4605819005611265,6,-2.0,3,3
-5.401265465328563,6,-2.0,3,3
-5.191610801591003,6,-2.0,3,3
-5.0845993923388235,6,-2.0,3,3
-4.9542663823684165,6,-2.0,3,3
-4.50663042729643,20,-3.0,0,0
-4.477536674588215,12,-3.0,0,0
-4.347033741052641,12,-3.0,0,0
-4.278868637956476,12,-3.0,0,0
-3.6748389191192428,12,-3.0,0,0
-3.4479590464954537,12,-3.0,0,0
-5.09467370662894,12,-3.0,0,1
-4.463642324654381,12,-3.0,0,1
-4.387078651582191,12,-3.0,0,1
-4.014037728425265,12,-3.0,0,1
-3.834448867699753,12,-3.0,0,1
-3.7257180667188536,12,-3.0,0,1
-4.990541221593567,12,-3.0,0,2
-4.830989908268126,12,-3.0,0,2
-4.296681129513835,12,-3.0,0,2
-3.9623756293389722,12,-3.0,0,2
-3.961473545872863,20,-3.0,0,2
-3.659683802371892,12,-3.0,0,2
-5.094673706628932,12,-3.0,0,3
-4.463642324654378,12,-3.0,0,3
-4.387078651582178,12,-3.0,0,3
-4.014037728425259,12,-3.0,0,3
-3.8344488677001602,12,-3.0,0,3
-3.725718066746759,12,-3.0,0,3
-5.094673706628933,12,-3.0,1,0
-4.463642324654358,12,-3.0,1,0
-4.387078651582184,12,-3.0,1,0
-4.0140377284252615,12,-3.0,1,0
-3.8344488676994066,12,-3.0,1,0
-3.7257180667416505,12,-3.0,1,0
-4.795543947665291,12,-3.0,1,1
-4.580467430684289,12,-3.0,1,1
-4.5682455495650185,12,-3.0,1,1
-3.812699628604227,12,-3.0,1,1
-3.749796868153595,12,-3.0,1,1
-3.7032557532241315,12,-3.0,1,1
-5.126458807593249,12,-3.0,1,2
-4.572462150779853,12,-3.0,1,2
-4.369242082506223,12,-3.0,1,2
-4.117817181568277,12,-3.0,1,2
-3.7531387560458365,12,-3.0,1,2
-3.6711435202764573,12,-3.0,1,2
-4.795543947665286,12,-3.0,1,3
-4.580467430684276,12,-3.0,1,3
-4.56824554956503,12,-3.0,1,3
-3.812699628604532,12,-3.0,1,3
-3.7497968681825555,12,-3.0,1,3
-3.703255753699703,12,-3.0,1,3
-4.9905412215935785,12,-3.0,2,0
-4.830989908268132,12,-3.0,2,0
-4.296681129513823,12,-3.0,2,0
-3.9623756293388683,12,-3.0,2,0
-3.961473545873109,20,-3.0,2,0
-3.659683802311635,12,-3.0,2,0
-5.126458807593257,12,-3.0,2,1
-4.572462150779836,12,-3.0,2,1
-4.369242082506232,12,-3.0,2,1
-4.117817181568282,12,-3.0,2,1
-3.753138756045821,12,-3.0,2,1
-3.6711435202845113,12,-3.0,2,1
-5.493518273758687,12,-3.0,2,2
-5.196439915114975,12,-3.0,2,2
-4.650251012243488,12,-3.0,2,2
-3.9716979067153897,12,-3.0,2,2
-3.689198936079065,12,-3.0,2,2
-3.6485618904829127,12,-3.0,2,2
-5.126458807593256,12,-3.0,2,3
-4.572462150779837,12,-3.0,2,3
-4.369242082506229,12,-3.0,2,3
-4.117817181568278,12,-3.0,2,3
-3.753138756045497,12,-3.0,2,3
-3.671143520272555,12,-3.0,2,3
-5.094673706628925,12,-3.0,3,0
-4.463642324654395,12,-3.0,3,0
-4.387078651582201,12,-3.0,3,0
-4.014037728425261,12,-3.0,3,0
-3.834448867698615,12,-3.0,3,0
-3.7257180667151695,12,-3.0,3,0
-4.795543947665295,12,-3.0,3,1
-4.580467430684265,12,-3.0,3,1
-4.568245549565026,12,-3.0,3,1
-3.812699628604298,12,-3.0,3,1
-3.749796868169146,12,-3.0,3,1
-3.703255753577074,12,-3.0,3,1
-5.126458807593247,12,-3.0,3,2
-4.572462150779834,12,-3.0,3,2
-4.369242082506208,12,-3.0,3,2
-4.117817181568281,12,-3.0,3,2
-3.753138756045873,12,-3.0,3,2
-3.67114352011829,12,-3.0,3,2
-4.795543947665291,12,-3.0,3,3
-4.580467430684304,12,-3.0,3,3
-4.568245549565043,12,-3.0,3,3
-3.8126996286045105,12,-3.0,3,3
-3.7497968681825724,12,-3.0,3,3
-3.7032557536976296,12,-3.0,3,3
-4.506630427296419,20,-4.0,0,0
-3.3659092081365722,20,-4.0,0,0
-3.204884347035348,20,-4.0,0,0
-1.9138139502271387,20,-4.0,0,0
-1.8681191774897257,20,-4.0,0,0
-1.670905049523708,20,-4.0,0,0
-2.4709697402397492,20,-4.0,0,1
-2.2464766084028813,20,-4.0,0,1
-2.21001318746446,20,-4.0,0,1
-1.923206963916293,20,-4.0,0,1
-1.65560818226338,20,-4.0,0,1
-1.4268449168146013,20,-4.0,0,1
-3.961473545873182,20,-4.0,0,2
-2.711787038873861,20,-4.0,0,2
-2.668532484319015,20,-4.0,0,2
-1.8034857152398442,20,-4.0,0,2
-1.7536686953916119,20,-4.0,0,2
-1.6895081667821328,20,-4.0,0,2
-2.4709697402397546,20,-4.0,0,3
-2.2464766084028605,20,-4.0,0,3
-2.2100131874644555,20,-4.0,0,3
-1.923206963916297,20,-4.0,0,3
-1.6556081822633755,20,-4.0,0,3
-1.4268449168190245,20,-4.0,0,3
-2.4709697402397564,20,-4.0,1,0
-2.246476608402862,20,-4.0,1,0
-2.2100131874644586,20,-4.0,1,0
-1.923206963916298,20,-4.0,1,0
-1.6556081822633766,20,-4.0,1,0
-1.426844916818497,20,-4.0,1,0
-2.7012700544144024,20,-4.0,1,1
-2.4718501493486342,20,-4.0,1,1
-1.8813105164703692,20,-4.0,1,1
-1.6498969954722014,20,-4.0,1,1
-1.5773049569402084,20,-4.0,1,1
-1.424051616748267,20,-4.0,1,1
-3.484293274232058,20,-4.0,1,2
-2.5719470915182034,20,-4.0,1,2
-2.248558937187601,20,-4.0,1,2
-1.691764195976828,20,-4.0,1,2
-1.6054241881308782,20,-4.0,1,2
-1.3918019248418858,20,-4.0,1,2
-2.7012700544143966,20,-4.0,1,3
-2.47185014934863,20,-4.0,1,3
-1.881310516470362,20,-4.0,1,3
-1.6498969954721066,20,-4.0,1,3
-1.577304956938821,20,-4.0,1,3
-1.424051616711588,20,-4.0,1,3
-3.9614735458731927,20,-4.0,2,0
-2.7117870388738523,20,-4.0,2,0
-2.668532484319019,20,-4.0,2,0
-1.8034857152398414,20,-4.0,2,0
-1.7536686953916067,20,-4.0,2,0
-1.6895081667794252,20,-4.0,2,0
-3.4842932742320634,20,-4.0,2,1
-2.5719470915181932,20,-4.0,2,1
-2.2485589371875987,20,-4.0,2,1
-1.691764195976833,20,-4.0,2,1
-1.6054241881308748,20,-4.0,2,1
-1.3918019248419444,20,-4.0,2,1
-3.0737659161511366,20,-4.0,2,2
-2.10656469044718,20,-4.0,2,2
-1.6612817252759078,20,-4.0,2,2
-1.5011238278214352,30,-4.0,2,2
-1.364110535702147,20,-4.0,2,2
-1.185535205512158,20,-4.0,2,2
-3.484293274232072,20,-4.0,2,3
-2.571947091518199,20,-4.0,2,3
-2.248558937187603,20,-4.0,2,3
-1.6917641959768275,20,-4.0,2,3
-1.6054241881308768,20,-4.0,2,3
-1.3918019248419786,20,-4.0,2,3
-2.470969740239752,20,-4.0,3,0
-2.2464766084028684,20,-4.0,3,0
-2.2100131874644613,20,-4.0,3,0
-1.9232069639163014,20,-4.0,3,0
-1.6556081822633792,20,-4.0,3,0
-1.4268449168176502,20,-4.0,3,0
-2.701270054414389,20,-4.0,3,1
-2.4718501493486214,20,-4.0,3,1
-1.8813105164703718,20,-4.0,3,1
-1.649896995472194,20,-4.0,3,1
-1.5773049569394553,20,-4.0,3,1
-1.4240516167429922,20,-4.0,3,1
-3.4842932742320727,20,-4.0,3,2
-2.5719470915182017,20,-4.0,3,2
-2.2485589371876,20,-4.0,3,2
-1.6917641959768328,20,-4.0,3,2
-1.605424188130876,20,-4.0,3,2
-1.3918019248419478,20,-4.0,3,2
-2.7012700544144,20,-4.0,3,3
-2.47185014934863,20,-4.0,3,3
-1.8813105164703707,20,-4.0,3,3
-1.6498969954722027,20,-4.0,3,3
-1.5773049569402102,20,-4.0,3,3
-1.424051616748267,20,-4.0,3,3
-0.2942405131097261,30,-5.0,0,0
0.7797740039813245,30,-5.0,0,0
1.0484694357965605,30,-5.0,0,0
1.5104843722181152,30,-5.0,0,0
2.0070099991303954,30,-5.0,0,0
2.0695629961299575,42,-5.0,0,0
0.025297154369302584,30,-5.0,0,1
0.6680110024748175,30,-5.0,0,1
0.7419431196893778,30,-5.0,0,1
1.2421083151073042,30,-5.0,0,1
1.516557945602134,30,-5.0,0,1
1.7035412202592466,30,-5.0,0,1
-0.8200666505988571,30,-5.0,0,2
0.5742166037231448,30,-5.0,0,2
1.0630108463598338,30,-5.0,0,2
1.6512144657409564,30,-5.0,0,2
1.7708916575497846,30,-5.0,0,2
1.9393899206087084,30,-5.0,0,2
0.025297154369302195,30,-5.0,0,3
0.6680110024748197,30,-5.0,0,3
0.7419431196893773,30,-5.0,0,3
1.2421083151073076,30,-5.0,0,3
1.516557945602132,30,-5.0,0,3
1.7035412202592404,30,-5.0,0,3
0.02529715436930114,30,-5.0,1,0
0.6680110024748165,30,-5.0,1,0
0.741943119689378,30,-5.0,1,0
1.2421083151073053,30,-5.0,1,0
1.5165579456021332,30,-5.0,1,0
1.7035412202592397,30,-5.0,1,0
-0.20532764042499796,30,-5.0,1,1
0.46690577366336683,30,-5.0,1,1
0.8045001859038803,30,-5.0,1,1
1.5999996571358779,30,-5.0,1,1
1.745004502059233,30,-5.0,1,1
2.0349084645065725,30,-5.0,1,1
-0.6617375614629804,30,-5.0,1,2
0.08194087138612577,30,-5.0,1,2
0.9663577389711732,30,-5.0,1,2
1.2015875394585365,30,-5.0,1,2
1.3344472224525286,30,-5.0,1,2
1.7002898223261753,30,-5.0,1,2
-0.20532764042499793,30,-5.0,1,3
0.4669057736633652,30,-5.0,1,3
0.8045001859038815,30,-5.0,1,3
1.5999996571358703,30,-5.0,1,3
1.7450045020592304,30,-5.0,1,3
2.034908464618111,30,-5.0,1,3
-0.8200666505988563,30,-5.0,2,0
0.5742166037231463,30,-5.0,2,0
1.0630108463598338,30,-5.0,2,0
1.651214465740962,30,-5.0,2,0
1.7708916575497813,30,-5.0,2,0
1.9393899206087133,30,-5.0,2,0
-0.6617375614629855,30,-5.0,2,1
0.0819408713861262,30,-5.0,2,1
0.9663577389711725,30,-5.0,2,1
1.201587539458531,30,-5.0,2,1
1.334447222452529,30,-5.0,2,1
1.700289822326177,30,-5.0,2,1
-1.50112382782144,30,-5.0,2,2
0.364231193840748,30,-5.0,2,2
0.3828937262027148,30,-5.0,2,2
0.5358702460585367,30,-5.0,2,2
1.5044696158438022,30,-5.0,2,2
1.6142200943286567,30,-5.0,2,2
-0.6617375614629836,30,-5.0,2,3
0.08194087138612555,30,-5.0,2,3
0.9663577389711746,30,-5.0,2,3
1.201587539458535,30,-5.0,2,3
1.3344472224525281,30,-5.0,2,3
1.7002898223261944,30,-5.0,2,3
0.02529715436930156,30,-5.0,3,0
0.668011002474818,30,-5.0,3,0
0.7419431196893808,30,-5.0,3,0
1.24210831510731,30,-5.0,3,0
1.5165579456021336,30,-5.0,3,0
1.7035412202592422,30,-5.0,3,0
-0.20532764042499752,30,-5.0,3,1
0.46690577366336883,30,-5.0,3,1
0.8045001859038865,30,-5.0,3,1
1.5999996571358743,30,-5.0,3,1
1.7450045020592329,30,-5.0,3,1
2.0349084645081965,30,-5.0,3,1
-0.661737561462983,30,-5.0,3,2
0.08194087138612602,30,-5.0,3,2
0.9663577389711722,30,-5.0,3,2
1.2015875394585345,30,-5.0,3,2
1.334447222452528,30,-5.0,3,2
1.7002898223261835,30,-5.0,3,2
-0.20532764042499646,30,-5.0,3,3
0.4669057736633669,30,-5.0,3,3
0.8045001859038807,30,-5.0,3,3
1.599999657135879,30,-5.0,3,3
1.7450045020592289,30,-5.0,3,3
2.0349084645016307,30,-5.0,3,3
