"E","Ssqrd","Sz","mx","my"
-4.465040836754363,8,-2.0,0,3
-5.450579728619115,9,-2.0,1,0
-5.192815592161072,8,-2.0,1,0
-4.981202871997184,9,-2.0,1,0
-4.762200321215386,12,-2.0,1,0
-4.533534208001352,10,-2.0,1,0
-4.4166323005464,10,-2.0,1,0
-5.209392458316012,10,-2.0,1,1
-4.8534835427187835,9,-2.0,1,1
-4.673803732863974,10,-2.0,1,1
-4.597613327781517,9,-2.0,1,1
-4.426808205774934,10,-2.0,1,1
-4.314644922806003,9,-2.0,1,1
-5.117607391711407,11,-2.0,1,2
-5.020641569105696,10,-2.0,1,2
-4.9828051125674175,9,-2.0,1,2
-4.728373800462334,9,-2.0,1,2
-4.677877735030954,10,-2.0,1,2
-4.487367908341055,10,-2.0,1,2
-5.2903227032633104,10,-2.0,1,3
-4.900067043008301,10,-2.0,1,3
-4.637251937593462,9,-2.0,1,3
-4.581703759629153,8,-2.0,1,3
-4.4501773768068675,8,-2.0,1,3
-4.353013019473436,10,-2.0,1,3
-5.336279359087612,11,-2.0,2,0
-5.166619911675972,16,-2.0,2,0
-5.039532891541341,7,-2.0,2,0
-4.926918842874239,9,-2.0,2,0
-4.84980498141049,9,-2.0,2,0
-4.849800762262809,9,-2.0,2,0
-5.164969768275576,8,-2.0,2,1
-5.012962034754373,12,-2.0,2,1
-4.951989240052075,11,-2.0,2,1
-4.778904293910288,10,-2.0,2,1
-4.603232893325418,9,-2.0,2,1
-4.498393695597294,8,-2.0,2,1
-5.273709073218076,14,-2.0,2,2
-5.135458659845281,14,-2.0,2,2
-5.135458659523781,14,-2.0,2,2
-5.009192323292091,11,-2.0,2,2
-4.9717142893688315,13,-2.0,2,2
-4.971714092486719,13,-2.0,2,2
-5.164969768275564,8,-2.0,2,3
-5.0129620347544135,12,-2.0,2,3
-4.951989240052101,11,-2.0,2,3
-4.77890429391833,10,-2.0,2,3
-4.603232900157142,9,-2.0,2,3
-4.498393509431344,8,-2.0,2,3
-5.4505797286191235,9,-2.0,3,0
-5.192815592161055,8,-2.0,3,0
-4.981202871997158,9,-2.0,3,0
-4.762200321190952,12,-2.0,3,0
-4.533534204542675,10,-2.0,3,0
-4.41663293460893,10,-2.0,3,0
-5.2903227032633,10,-2.0,3,1
-4.900067043008275,10,-2.0,3,1
-4.637251937584488,9,-2.0,3,1
-4.581703759867369,8,-2.0,3,1
-4.450177342267106,8,-2.0,3,1
-4.353013654485688,10,-2.0,3,1
-5.117607391711405,11,-2.0,3,2
-5.020641569105645,10,-2.0,3,2
-4.982805112566936,9,-2.0,3,2
-4.7283737983403915,9,-2.0,3,2
-4.677877761371685,10,-2.0,3,2
-4.487366086028272,10,-2.0,3,2
-5.209392458316023,10,-2.0,3,3
-4.853483542718786,9,-2.0,3,3
-4.673803732865948,10,-2.0,3,3
-4.597613327769135,9,-2.0,3,3
-4.426808201187492,10,-2.0,3,3
-4.314646529071089,9,-2.0,3,3
-5.515982631268776,19,-3.0,0,0
-4.560878183076547,16,-3.0,0,0
-4.400747558824067,18,-3.0,0,0
-4.026863344317759,17,-3.0,0,0
-3.9989892424830837,15,-3.0,0,0
-3.9989873008729546,15,-3.0,0,0
-5.23432772295258,13,-3.0,0,1
-4.779865566981831,13,-3.0,0,1
-4.17158701897118,14,-3.0,0,1
-4.125848322365066,15,-3.0,0,1
-3.9849978528379584,14,-3.0,0,1
-3.9691769219835282,15,-3.0,0,1
-4.933659727418336,18,-3.0,0,2
-4.6370160685809925,14,-3.0,0,2
-4.637016068580968,14,-3.0,0,2
-4.247727749646209,17,-3.0,0,2
-4.118605504656066,16,-3.0,0,2
-4.118605263410679,16,-3.0,0,2
-5.234327722952583,13,-3.0,0,3
-4.779865566981827,13,-3.0,0,3
-4.171587016286,14,-3.0,0,3
-4.125848335428379,15,-3.0,0,3
-3.9849971714467936,14,-3.0,0,3
-3.969178364168641,15,-3.0,0,3
-5.227638221320901,12,-3.0,1,0
-4.7415082308454455,12,-3.0,1,0
-4.172314207953659,14,-3.0,1,0
-4.07671484088632,15,-3.0,1,0
-4.016666227671607,15,-3.0,1,0
-3.9172712322421885,14,-3.0,1,0
-5.299613157086746,12,-3.0,1,1
-4.544758850752526,13,-3.0,1,1
-4.27060128950179,14,-3.0,1,1
-4.194879445368053,15,-3.0,1,1
-4.168773499298091,15,-3.0,1,1
-3.92025642865603,16,-3.0,1,1
-4.9587929856765545,18,-3.0,1,2
-4.817013133985289,14,-3.0,1,2
-4.575697370003546,14,-3.0,1,2
-4.365841185047422,15,-3.0,1,2
-4.1996416096641145,14,-3.0,1,2
-4.0045418556712695,15,-3.0,1,2
-5.005592073664925,13,-3.0,1,3
-4.738512359578894,14,-3.0,1,3
-4.185333375227413,16,-3.0,1,3
-4.174784396429004,14,-3.0,1,3
-3.975754484737403,14,-3.0,1,3
-3.9538630978178877,15,-3.0,1,3
-5.000802252182311,19,-3.0,2,0
-4.601977544170914,13,-3.0,2,0
-4.60197754417091,13,-3.0,2,0
-4.332479129502737,13,-3.0,2,0
-4.202726295665018,17,-3.0,2,0
-3.9945340028876917,18,-3.0,2,0
-4.9115709346935565,18,-3.0,2,1
-4.720026857876193,13,-3.0,2,1
-4.652431730386976,13,-3.0,2,1
-4.306249901366333,17,-3.0,2,1
-4.30228238439778,14,-3.0,2,1
-4.106574402987667,16,-3.0,2,1
-5.0410414078996375,12,-3.0,2,2
-4.849883292771426,14,-3.0,2,2
-4.849883292771396,14,-3.0,2,2
-4.6031249406456505,17,-3.0,2,2
-4.6031249404449435,17,-3.0,2,2
-4.325320050081877,14,-3.0,2,2
-4.911570934693529,18,-3.0,2,3
-4.7200268578761895,13,-3.0,2,3
-4.652431730387015,13,-3.0,2,3
-4.306249902584312,17,-3.0,2,3
-4.30228238354564,14,-3.0,2,3
-4.106574715939353,16,-3.0,2,3
-5.227638221320913,12,-3.0,3,0
-4.741508230845496,12,-3.0,3,0
-4.172314208065412,14,-3.0,3,0
-4.076714832431653,15,-3.0,3,0
-4.01666608063856,15,-3.0,3,0
-3.917271424673913,14,-3.0,3,0
-5.005592073664926,13,-3.0,3,1
-4.738512359578879,14,-3.0,3,1
-4.1853333752323305,16,-3.0,3,1
-4.174784396451362,14,-3.0,3,1
-3.975754695555438,14,-3.0,3,1
-3.953864027079356,15,-3.0,3,1
-4.95879298567653,18,-3.0,3,2
-4.817013133985298,14,-3.0,3,2
-4.575697370003522,14,-3.0,3,2
-4.365841185050261,15,-3.0,3,2
-4.199641609944484,14,-3.0,3,2
-4.004543357582517,15,-3.0,3,2
-5.2996131570867435,12,-3.0,3,3
-4.544758850752558,13,-3.0,3,3
-4.270601289497333,14,-3.0,3,3
-4.194879445350206,15,-3.0,3,3
-4.168773498465387,15,-3.0,3,3
-3.920255455361587,16,-3.0,3,3
-5.0016756252770005,20,-4.0,0,0
-5.0016756252770005,20,-4.0,0,0
-4.391743492129426,21,-4.0,0,0
-4.351512795237879,21,-4.0,0,0
-3.871919861771635,20,-4.0,0,0
-3.3354546266612597,20,-4.0,0,0
-4.193809238130511,20,-4.0,0,1
-3.627114852395307,24,-4.0,0,1
-3.4902750141641694,22,-4.0,0,1
-3.482242197423715,20,-4.0,0,1
-3.257257587898565,23,-4.0,0,1
-3.182672005092914,22,-4.0,0,1
-4.789546653230635,20,-4.0,0,2
-4.260231473642642,21,-4.0,0,2
-3.975878469425213,23,-4.0,0,2
-3.975878469425204,23,-4.0,0,2
-3.718531505754363,20,-4.0,0,2
-3.2979553764506964,22,-4.0,0,2
-4.193809238130515,20,-4.0,0,3
-3.6271148524024954,24,-4.0,0,3
-3.4902750141624415,22,-4.0,0,3
-3.4822421979041724,20,-4.0,0,3
-3.257257257848274,23,-4.0,0,3
-3.182673346124672,22,-4.0,0,3
-3.7898476224712576,21,-4.0,1,0
-3.720315912114468,21,-4.0,1,0
-3.673478856516056,21,-4.0,1,0
-3.5196955624008073,21,-4.0,1,0
-3.32091596715678,22,-4.0,1,0
-3.1888109955992223,21,-4.0,1,0
-4.279990999047925,20,-4.0,1,1
-3.7139337329216513,23,-4.0,1,1
-3.6776030934138007,21,-4.0,1,1
-3.5997519336325783,22,-4.0,1,1
-3.297010518413507,21,-4.0,1,1
-3.287772367184096,22,-4.0,1,1
-4.771759580434389,20,-4.0,1,2
-4.076752956917901,24,-4.0,1,2
-3.9863864435916807,21,-4.0,1,2
-3.8672949343309324,21,-4.0,1,2
-3.298200151241205,22,-4.0,1,2
-3.1539182256311653,22,-4.0,1,2
-4.283799729735009,21,-4.0,1,3
-3.9248950892548145,21,-4.0,1,3
-3.711705299820262,21,-4.0,1,3
-3.4979337524338106,23,-4.0,1,3
-3.1475205146014327,22,-4.0,1,3
-3.1342641578568555,22,-4.0,1,3
-4.687676699160733,21,-4.0,2,0
-4.144556474116178,21,-4.0,2,0
-3.9311182281734154,24,-4.0,2,0
-3.931118228173399,24,-4.0,2,0
-3.6840973125147745,21,-4.0,2,0
-3.2739129784173824,21,-4.0,2,0
-4.628185635478621,21,-4.0,2,1
-4.226054975385661,21,-4.0,2,1
-3.8092491771958907,21,-4.0,2,1
-3.7388229829961874,26,-4.0,2,1
-3.2596647258533573,22,-4.0,2,1
-3.2516902247848125,22,-4.0,2,1
-4.607894472495425,29,-4.0,2,2
-4.190614321283004,21,-4.0,2,2
-3.9854382891891413,21,-4.0,2,2
-3.8621762470438488,23,-4.0,2,2
-3.669220837003911,21,-4.0,2,2
-3.4513395850708912,21,-4.0,2,2
-4.62818563547863,21,-4.0,2,3
-4.226054975385648,21,-4.0,2,3
-3.809249177175745,21,-4.0,2,3
-3.738822982990881,26,-4.0,2,3
-3.259665397929216,22,-4.0,2,3
-3.251690582625994,22,-4.0,2,3
-3.7898476224513367,21,-4.0,3,0
-3.720315912118763,21,-4.0,3,0
-3.6734788565122627,21,-4.0,3,0
-3.519695562567645,21,-4.0,3,0
-3.320915950548166,22,-4.0,3,0
-3.188811344195841,21,-4.0,3,0
-4.283799729735022,21,-4.0,3,1
-3.924895089254826,21,-4.0,3,1
-3.7117052998203,21,-4.0,3,1
-3.4979337524473304,23,-4.0,3,1
-3.147519891362837,22,-4.0,3,1
-3.134263647751218,22,-4.0,3,1
-4.771759580434417,20,-4.0,3,2
-4.076752956917869,24,-4.0,3,2
-3.9863864435916656,21,-4.0,3,2
-3.8672949343309257,21,-4.0,3,2
-3.2982001516775905,22,-4.0,3,2
-3.153918347402696,22,-4.0,3,2
-4.279990999047899,20,-4.0,3,3
-3.7139337329217335,23,-4.0,3,3
-3.6776030934150916,21,-4.0,3,3
-3.599751933636327,22,-4.0,3,3
-3.297010541466978,21,-4.0,3,3
-3.287772349915833,22,-4.0,3,3
-3.478856190250311,32,-5.0,0,0
-2.7085806448439143,30,-5.0,0,0
-2.568537130026449,31,-5.0,0,0
-2.513106602249216,38,-5.0,0,0
-2.079590122199773,35,-5.0,0,0
-2.079589872748118,35,-5.0,0,0
-3.6005356549414063,30,-5.0,0,1
-3.0194196644761533,30,-5.0,0,1
-2.2495246330481535,31,-5.0,0,1
-1.866225411595006,33,-5.0,0,1
-1.79035125805066,31,-5.0,0,1
-1.723677434125026,31,-5.0,0,1
-3.5414337860759497,30,-5.0,0,2
-2.6309409817356277,31,-5.0,0,2
-2.63094098173562,31,-5.0,0,2
-1.904763529302925,36,-5.0,0,2
-1.760625324924696,31,-5.0,0,2
-1.2980928000850918,31,-5.0,0,2
-3.6005356549414,30,-5.0,0,3
-3.0194196644761444,30,-5.0,0,3
-2.2495246330482708,31,-5.0,0,3
-1.8662254116812353,33,-5.0,0,3
-1.7903512545451554,31,-5.0,0,3
-1.7236774037687967,31,-5.0,0,3
-3.574027010394965,30,-5.0,1,0
-2.898830136887551,31,-5.0,1,0
-2.517501773497243,30,-5.0,1,0
-1.9615979823457286,32,-5.0,1,0
-1.8949375087717806,31,-5.0,1,0
-1.7430065843023708,31,-5.0,1,0
-3.819909540967397,30,-5.0,1,1
-2.5701808265223454,31,-5.0,1,1
-2.220341204029683,31,-5.0,1,1
-2.1420627947172255,34,-5.0,1,1
-2.10637249174392,30,-5.0,1,1
-1.9759936855013311,31,-5.0,1,1
-3.853076494565295,30,-5.0,1,2
-2.8265417026303643,31,-5.0,1,2
-2.6708902361730367,30,-5.0,1,2
-2.0578459626178143,31,-5.0,1,2
-1.744660867136757,34,-5.0,1,2
-1.5953122356776273,34,-5.0,1,2
-3.794084190401494,30,-5.0,1,3
-3.0180345197828626,30,-5.0,1,3
-2.4994920119678468,31,-5.0,1,3
-2.488714964343462,31,-5.0,1,3
-2.0556805541469325,30,-5.0,1,3
-1.7811482960765745,31,-5.0,1,3
-3.287805941047673,30,-5.0,2,0
-2.536579598763266,30,-5.0,2,0
-2.5365795987631405,30,-5.0,2,0
-1.807347978801369,33,-5.0,2,0
-1.740616911070575,36,-5.0,2,0
-1.7402343879832625,30,-5.0,2,0
-3.7048698755488005,30,-5.0,2,1
-2.949805526804895,30,-5.0,2,1
-2.5766415662737048,30,-5.0,2,1
-2.137548536429353,31,-5.0,2,1
-1.8349707648848634,33,-5.0,2,1
-1.6550017109091057,33,-5.0,2,1
-4.797709243593359,30,-5.0,2,2
-3.941495883563621,31,-5.0,2,2
-2.3866799987273453,31,-5.0,2,2
-2.0355926925754835,31,-5.0,2,2
-1.9429796306104636,31,-5.0,2,2
-1.5819902423254009,34,-5.0,2,2
-3.704869875548806,30,-5.0,2,3
-2.949805526804893,30,-5.0,2,3
-2.5766415662736892,30,-5.0,2,3
-2.137548536430388,31,-5.0,2,3
-1.8349707670724429,33,-5.0,2,3
-1.6550016847886704,33,-5.0,2,3
-3.5740270103949694,30,-5.0,3,0
-2.898830136887536,31,-5.0,3,0
-2.517501773497236,30,-5.0,3,0
-1.9615979823607859,32,-5.0,3,0
-1.8949375090559133,31,-5.0,3,0
-1.7430065950447797,31,-5.0,3,0
-3.7940841904014992,30,-5.0,3,1
-3.0180345197828458,30,-5.0,3,1
-2.499492011992029,31,-5.0,3,1
-2.4887149644781874,31,-5.0,3,1
-2.0556805544723007,30,-5.0,3,1
-1.781148327840798,31,-5.0,3,1
-3.853076494565296,30,-5.0,3,2
-2.826541702630369,31,-5.0,3,2
-2.6708902361730296,30,-5.0,3,2
-2.057845962603363,31,-5.0,3,2
-1.744660863062648,34,-5.0,3,2
-1.5953122248387315,34,-5.0,3,2
-3.8199095409673856,30,-5.0,3,3
-2.5701808265224315,31,-5.0,3,3
-2.2203412040169055,31,-5.0,3,3
-2.142062794713426,34,-5.0,3,3
-2.106372489957902,30,-5.0,3,3
-1.9759936822139927,31,-5.0,3,3
