"E","Ssqrd","Sz","mx","my"
-8.861051229091618,9,-2.0,2,2
-8.362520285802542,10,-2.0,2,2
-8.362520285450502,10,-2.0,2,2
-8.172267556299948,8,-2.0,2,2
-8.025525217540354,10,-2.0,2,2
-8.690146956059417,7,-2.0,2,3
-8.293457528594944,9,-2.0,2,3
-8.170799964142955,8,-2.0,2,3
-7.82769007466219,8,-2.0,2,3
-7.651926560977701,9,-2.0,2,3
-7.439676596242841,8,-2.0,2,3
-9.122936577669234,9,-2.0,3,0
-8.545821448736044,8,-2.0,3,0
-8.018038007461568,8,-2.0,3,0
-7.72823449727315,10,-2.0,3,0
-7.699510084277227,9,-2.0,3,0
-7.191340504960684,9,-2.0,3,0
-9.023321162149546,9,-2.0,3,1
-8.01473022219252,9,-2.0,3,1
-7.666925373204744,9,-2.0,3,1
-7.551398216632093,7,-2.0,3,1
-7.528872380020417,7,-2.0,3,1
-7.09872095047943,8,-2.0,3,1
-8.400654325149617,9,-2.0,3,2
-8.338378215098848,8,-2.0,3,2
-7.969243961949409,9,-2.0,3,2
-7.8267951866464385,10,-2.0,3,2
-7.82137789308508,9,-2.0,3,2
-7.401027882100756,9,-2.0,3,2
-8.776859237214897,9,-2.0,3,3
-8.137310711702474,8,-2.0,3,3
-7.837822667621093,9,-2.0,3,3
-7.75463180206685,8,-2.0,3,3
-7.69167579897557,9,-2.0,3,3
-7.279049958954385,8,-2.0,3,3
-8.538487249741172,18,-3.0,0,0
-7.416075133670241,12,-3.0,0,0
-7.297268152339981,14,-3.0,0,0
-7.18174204952145,16,-3.0,0,0
-6.348692973709841,12,-3.0,0,0
-6.25815535182523,16,-3.0,0,0
-8.930601669242012,12,-3.0,0,1
-7.781325992490394,12,-3.0,0,1
-7.135067365406331,13,-3.0,0,1
-6.369574495085503,13,-3.0,0,1
-6.005312027587535,14,-3.0,0,1
-5.964592802460965,13,-3.0,0,1
-7.7430721618128295,18,-3.0,0,2
-7.41370769828338,13,-3.0,0,2
-7.413707698283353,13,-3.0,0,2
-6.4228663668687735,16,-3.0,0,2
-6.422866366313396,16,-3.0,0,2
-5.998570512039888,14,-3.0,0,2
-8.930601669242046,12,-3.0,0,3
-7.781325992490404,12,-3.0,0,3
-7.135067365406313,13,-3.0,0,3
-6.369574495119676,13,-3.0,0,3
-6.005312900377681,14,-3.0,0,3
-5.964593194143358,13,-3.0,0,3
-8.790518533729678,12,-3.0,1,0
-7.785715063423648,12,-3.0,1,0
-7.1325691134357925,12,-3.0,1,0
-6.311892785776199,13,-3.0,1,0
-6.136453718943854,13,-3.0,1,0
-6.010430232924019,13,-3.0,1,0
-8.71040734615701,12,-3.0,1,1
-8.179190154859056,12,-3.0,1,1
-7.139014354183427,13,-3.0,1,1
-6.600940291646637,13,-3.0,1,1
-6.337065765086477,14,-3.0,1,1
-6.148049520127222,13,-3.0,1,1
-8.037114473302536,18,-3.0,1,2
-7.812303950859423,14,-3.0,1,2
-7.231350627517252,13,-3.0,1,2
-6.867406178750302,13,-3.0,1,2
-6.344628452652305,13,-3.0,1,2
-6.210281698413703,13,-3.0,1,2
-8.400306560042054,13,-3.0,1,3
-7.9330713957213375,12,-3.0,1,3
-6.7701659813831245,13,-3.0,1,3
-6.452271844327734,14,-3.0,1,3
-6.425448809839779,13,-3.0,1,3
-5.987950898588144,13,-3.0,1,3
-8.142572669701412,16,-3.0,2,0
-7.756821212934976,14,-3.0,2,0
-7.054885675633857,13,-3.0,2,0
-6.668124627493587,13,-3.0,2,0
-6.492162037845393,13,-3.0,2,0
-6.137829648464764,14,-3.0,2,0
-8.036848508671698,15,-3.0,2,1
-7.758044470035772,16,-3.0,2,1
-7.273234600630407,13,-3.0,2,1
-6.912397268898183,14,-3.0,2,1
-6.738028887946684,13,-3.0,2,1
-6.361521182738527,13,-3.0,2,1
-8.573141115372831,12,-3.0,2,2
-8.003467625585184,15,-3.0,2,2
-7.8894588443909734,14,-3.0,2,2
-7.3137886685259295,13,-3.0,2,2
-6.869978282914322,17,-3.0,2,2
-6.869978282671294,17,-3.0,2,2
-8.036848508671678,15,-3.0,2,3
-7.7580444700357125,16,-3.0,2,3
-7.273234600667867,13,-3.0,2,3
-6.912397268853302,14,-3.0,2,3
-6.738028881095357,13,-3.0,2,3
-6.361521543648544,13,-3.0,2,3
-8.79051853372965,12,-3.0,3,0
-7.785715063423672,12,-3.0,3,0
-7.13256911344153,12,-3.0,3,0
-6.31189272624877,13,-3.0,3,0
-6.136456457175325,13,-3.0,3,0
-6.0104273689853835,13,-3.0,3,0
-8.400306560041981,13,-3.0,3,1
-7.933071395721258,12,-3.0,3,1
-6.770165981381197,13,-3.0,3,1
-6.452271842617288,14,-3.0,3,1
-6.42544880023384,13,-3.0,3,1
-5.9879469003954195,13,-3.0,3,1
-8.037114473302498,18,-3.0,3,2
-7.812303950859441,14,-3.0,3,2
-7.23135062752334,13,-3.0,3,2
-6.867406178245225,13,-3.0,3,2
-6.344628735761648,13,-3.0,3,2
-6.210283810588147,13,-3.0,3,2
-8.710407346157018,12,-3.0,3,3
-8.179190154859064,12,-3.0,3,3
-7.139014354184619,13,-3.0,3,3
-6.600940295640823,13,-3.0,3,3
-6.33706590476661,14,-3.0,3,3
-6.148050604417433,13,-3.0,3,3
-7.684864505244305,20,-4.0,0,0
-7.272193484979652,20,-4.0,0,0
-6.6954452591250435,20,-4.0,0,0
-5.921706398777631,21,-4.0,0,0
-4.99902409138701,20,-4.0,0,0
-4.439636542204219,21,-4.0,0,0
-6.080293404532548,20,-4.0,0,1
-4.743650812415149,21,-4.0,0,1
-4.73137475123994,21,-4.0,0,1
-4.4227076739279605,21,-4.0,0,1
-4.079911096543566,21,-4.0,0,1
-3.9147544022302343,21,-4.0,0,1
-7.248242772635269,20,-4.0,0,2
-5.865052188729035,20,-4.0,0,2
-5.604155764130693,21,-4.0,0,2
-5.604155764130542,21,-4.0,0,2
-4.948028713263853,22,-4.0,0,2
-4.365361796787197,21,-4.0,0,2
-6.080293404532521,20,-4.0,0,3
-4.743650812405111,21,-4.0,0,3
-4.731374751231217,21,-4.0,0,3
-4.422707673006081,21,-4.0,0,3
-4.07991112050225,21,-4.0,0,3
-3.914754332893098,21,-4.0,0,3
-5.469925314952503,20,-4.0,1,0
-5.118491506147119,21,-4.0,1,0
-4.722130334378021,21,-4.0,1,0
-4.606889915586538,21,-4.0,1,0
-3.923068544491455,21,-4.0,1,0
-3.6728612192224457,21,-4.0,1,0
-6.306535583508808,20,-4.0,1,1
-5.516993877269974,21,-4.0,1,1
-4.791586570347026,21,-4.0,1,1
-4.716490925795635,22,-4.0,1,1
-4.427782603568709,20,-4.0,1,1
-3.6475036247161507,22,-4.0,1,1
-7.771753610580059,20,-4.0,1,2
-5.722841337682654,21,-4.0,1,2
-5.268887090396742,24,-4.0,1,2
-5.020768277950835,24,-4.0,1,2
-4.220642405420856,20,-4.0,1,2
-4.070692020913278,21,-4.0,1,2
-6.086250215587411,21,-4.0,1,3
-5.423746584118926,21,-4.0,1,3
-5.128043850586903,21,-4.0,1,3
-4.377015987822204,22,-4.0,1,3
-3.8294926006985874,21,-4.0,1,3
-3.7808524421524212,20,-4.0,1,3
-7.504979341427049,20,-4.0,2,0
-5.861855309146543,21,-4.0,2,0
-5.861855309146541,21,-4.0,2,0
-5.0602963823473175,20,-4.0,2,0
-4.661456952870545,22,-4.0,2,0
-4.38489686512422,22,-4.0,2,0
-7.549373092480258,20,-4.0,2,1
-6.035886761766845,20,-4.0,2,1
-5.227572386687733,20,-4.0,2,1
-4.790468806261556,21,-4.0,2,1
-4.567150362291901,23,-4.0,2,1
-3.9742606990075777,23,-4.0,2,1
-6.945261950987757,29,-4.0,2,2
-6.179438457822845,21,-4.0,2,2
-5.298700676335249,20,-4.0,2,2
-4.809478317083962,22,-4.0,2,2
-4.715612082913095,22,-4.0,2,2
-4.423726860193386,23,-4.0,2,2
-7.549373092480257,20,-4.0,2,3
-6.035886761766841,20,-4.0,2,3
-5.2275723866834625,20,-4.0,2,3
-4.790468805764888,21,-4.0,2,3
-4.567150355944401,23,-4.0,2,3
-3.974260727516048,23,-4.0,2,3
-5.469925314952508,20,-4.0,3,0
-5.118491506147121,21,-4.0,3,0
-4.7221303343780265,21,-4.0,3,0
-4.606889915586479,21,-4.0,3,0
-3.923068545563416,21,-4.0,3,0
-3.672861141442059,21,-4.0,3,0
-6.086250215587408,21,-4.0,3,1
-5.423746584118926,21,-4.0,3,1
-5.12804385058692,21,-4.0,3,1
-4.377015988008916,22,-4.0,3,1
-3.829492611491435,21,-4.0,3,1
-3.7808519755834045,20,-4.0,3,1
-7.77175361058003,20,-4.0,3,2
-5.7228413376827,21,-4.0,3,2
-5.2688870904024885,24,-4.0,3,2
-5.020768277998127,24,-4.0,3,2
-4.22064244378912,20,-4.0,3,2
-4.070691203956795,21,-4.0,3,2
-6.306535583508828,20,-4.0,3,3
-5.516993877270007,21,-4.0,3,3
-4.7915865703471905,21,-4.0,3,3
-4.716490925795346,22,-4.0,3,3
-4.427782603397688,20,-4.0,3,3
-3.647503015555937,22,-4.0,3,3
-4.374291970620046,30,-5.0,0,0
-3.2749670841480563,30,-5.0,0,0
-1.9808377289114774,31,-5.0,0,0
-1.5692991184987484,31,-5.0,0,0
-1.569299118491324,31,-5.0,0,0
-0.46670430147289343,32,-5.0,0,0
-3.5182311671669764,30,-5.0,0,1
-2.402106248762683,30,-5.0,0,1
-1.3092771295903447,31,-5.0,0,1
-1.1101926341419999,30,-5.0,0,1
-1.0658525527987164,30,-5.0,0,1
-0.6803831243947442,30,-5.0,0,1
-4.029274423446794,30,-5.0,0,2
-2.0059939735967136,30,-5.0,0,2
-2.00599397359671,30,-5.0,0,2
-0.7434457158253602,33,-5.0,0,2
-0.35175424209401907,32,-5.0,0,2
0.34980677428249446,32,-5.0,0,2
-3.5182311671669737,30,-5.0,0,3
-2.4021062487626437,30,-5.0,0,3
-1.3092771294301526,31,-5.0,0,3
-1.1101926341126203,30,-5.0,0,3
-1.0658525538123944,30,-5.0,0,3
-0.6803833312671682,30,-5.0,0,3
-3.6411279427285366,30,-5.0,1,0
-2.272520670034308,30,-5.0,1,0
-1.736982788104755,30,-5.0,1,0
-1.2784197752754352,30,-5.0,1,0
-1.0818778764283763,30,-5.0,1,0
-0.5425410194694141,30,-5.0,1,0
-4.475878180515824,30,-5.0,1,1
-2.7000108204159203,31,-5.0,1,1
-1.2334328108446841,30,-5.0,1,1
-1.0343354257708621,31,-5.0,1,1
-0.7377029221079355,30,-5.0,1,1
-0.17224423082716625,31,-5.0,1,1
-4.510468637861444,30,-5.0,1,2
-2.4022350578467826,30,-5.0,1,2
-1.867526599733706,30,-5.0,1,2
-1.4800673101013369,30,-5.0,1,2
-0.6130307723679185,30,-5.0,1,2
-0.19997316407889668,31,-5.0,1,2
-4.777549792454652,30,-5.0,1,3
-2.525997375748123,30,-5.0,1,3
-1.9956280231810768,30,-5.0,1,3
-0.881253887088872,32,-5.0,1,3
-0.576298200348538,31,-5.0,1,3
-0.4749018120365761,32,-5.0,1,3
-3.6140507102480077,30,-5.0,2,0
-2.3569236113419008,30,-5.0,2,0
-0.9797134442131904,30,-5.0,2,0
-0.9797134442131878,30,-5.0,2,0
-0.4696909946982294,30,-5.0,2,0
-0.07009525752262911,30,-5.0,2,0
-4.207607724840337,30,-5.0,2,1
-2.207137595463243,30,-5.0,2,1
-2.200208974086926,30,-5.0,2,1
-1.5475569941412597,30,-5.0,2,1
-1.4276621015822715,30,-5.0,2,1
-0.3095992146662403,32,-5.0,2,1
-7.2244899226649,30,-5.0,2,2
-4.068317622572524,30,-5.0,2,2
-1.9291614543970543,30,-5.0,2,2
-1.5633184650182188,30,-5.0,2,2
-0.6327859142522366,30,-5.0,2,2
-0.2013134044798299,30,-5.0,2,2
-4.207607724840351,30,-5.0,2,3
-2.2071375954632013,30,-5.0,2,3
-2.200208974086922,30,-5.0,2,3
-1.5475569941403267,30,-5.0,2,3
-1.4276621015364686,30,-5.0,2,3
-0.30959909446643213,32,-5.0,2,3
-3.641127942728545,30,-5.0,3,0
-2.2725206700335536,30,-5.0,3,0
-1.7369827881622597,30,-5.0,3,0
-1.278419775546276,30,-5.0,3,0
-1.0818778768133412,30,-5.0,3,0
-0.5425402450460708,30,-5.0,3,0
-4.777549792454641,30,-5.0,3,1
-2.5259973757481227,30,-5.0,3,1
-1.995628023181151,30,-5.0,3,1
-0.8812538848108369,32,-5.0,3,1
-0.5762982808459347,31,-5.0,3,1
-0.47490182357088734,32,-5.0,3,1
-4.510468637861457,30,-5.0,3,2
-2.402235057846766,30,-5.0,3,2
-1.8675265997335946,30,-5.0,3,2
-1.480067310099768,30,-5.0,3,2
-0.6130307724693058,30,-5.0,3,2
-0.19997316381689936,31,-5.0,3,2
-4.475878180515838,30,-5.0,3,3
-2.7000108204159154,31,-5.0,3,3
-1.2334328108446766,30,-5.0,3,3
-1.0343354257710575,31,-5.0,3,3
-0.7377029221115694,30,-5.0,3,3
-0.17224423585030457,31,-5.0,3,3
